Unnamed: 0,issue_id,created_date,issue_region,nps_score,nps_category,nps_sentiment,nps_sentiment_type,sla_adherence
3194,ENT-46259,2024-07-26,AMER,,,,,1.0
3195,ENT-46260,2024-07-26,EMEA,,,,,1.0
3196,ENT-46262,2024-07-26,AMER,,,,,1.0
3197,ENT-46263,2024-07-26,AMER,10.0,Promoter,,,1.0
3198,ENT-46264,2024-07-26,AMER,,,,,1.0
3199,ENT-46265,2024-07-26,AMER,,,,,1.0
3200,ENT-46266,2024-07-26,APAC,,,,,1.0
3201,ENT-46267,2024-07-26,EMEA,,,,,1.0
3202,ENT-46268,2024-07-26,AMER,,,,,1.0
3203,ENT-46269,2024-07-26,EMEA,,,,,1.0
3204,ENT-46270,2024-07-26,AMER,,,,,1.0
3205,ENT-46272,2024-07-26,EMEA,,,,,1.0
3206,ENT-46273,2024-07-18,EMEA,,,,,0.8
3207,ENT-46274,2024-07-26,EMEA,10.0,Promoter,0.5,Positive,1.0
3208,ENT-46276,2024-07-26,AMER,,,,,1.0
3209,ENT-46277,2024-07-26,AMER,,,,,1.0
3210,ENT-46278,2024-07-26,EMEA,,,,,1.0
3211,ENT-46279,2024-07-26,AMER,10.0,Promoter,,,1.0
3212,ENT-46280,2024-07-26,AMER,10.0,Promoter,0.75,Positive,1.0
3213,ENT-46281,2024-07-26,AMER,10.0,Promoter,,,1.0
3214,ENT-46282,2024-07-26,AMER,,,,,1.0
3215,ENT-46283,2024-07-26,AMER,,,,,1.0
3216,ENT-46284,2024-07-26,EMEA,,,,,0.888888889
3217,ENT-46285,2024-07-26,AMER,,,,,1.0
3218,ENT-46287,2024-07-26,AMER,,,,,1.0
3219,ENT-46289,2024-07-26,AMER,,,,,0.8
3220,ENT-46290,2024-07-26,AMER,,,,,1.0
3221,ENT-46292,2024-07-26,AMER,,,,,0.0
3222,ENT-46293,2024-07-26,AMER,9.0,Promoter,,,1.0
3223,ENT-46294,2024-07-26,AMER,,,,,1.0
3224,ENT-46296,2024-07-26,AMER,,,,,1.0
3225,ENT-46297,2024-07-26,AMER,,,,,1.0
3226,ENT-46298,2024-07-26,AMER,,,,,1.0
3227,ENT-46299,2024-07-26,AMER,,,,,1.0
3228,ENT-46300,2024-07-26,AMER,,,,,1.0
3229,ENT-46301,2024-07-26,AMER,,,,,1.0
3230,ENT-46302,2024-07-26,AMER,,,,,1.0
3231,ENT-46306,2024-07-27,EMEA,,,,,1.0
3232,ENT-46307,2024-07-27,EMEA,,,,,1.0
3233,ENT-46308,2024-07-28,AMER,7.0,Passive,0.2,Positive,0.636363636
3234,ENT-46313,2024-07-28,APAC,,,,,1.0
3235,ENT-46314,2024-07-29,APAC,,,,,1.0
3236,ENT-46315,2024-07-29,EMEA,10.0,Promoter,1.0,Positive,0.909090909
3237,ENT-46318,2024-07-29,APAC,,,,,1.0
3238,ENT-46319,2024-07-29,APAC,,,,,1.0
3239,ENT-46320,2024-07-29,APAC,,,,,1.0
3240,ENT-46322,2024-07-29,EMEA,,,,,1.0
3241,ENT-46323,2024-07-29,EMEA,,,,,1.0
3242,ENT-46326,2024-07-29,EMEA,9.0,Promoter,,,0.857142857
3243,ENT-46327,2024-07-29,APAC,9.0,Promoter,,,1.0
3244,ENT-46328,2024-07-29,EMEA,,,,,1.0
3245,ENT-46329,2024-07-29,EMEA,,,,,1.0
3246,ENT-46330,2024-07-29,EMEA,10.0,Promoter,0.555555555555556,Positive,1.0
3247,ENT-46331,2024-07-22,AMER,,,,,0.714285714
3248,ENT-46332,2024-07-29,APAC,,,,,1.0
3249,ENT-46335,2024-07-29,EMEA,,,,,1.0
3250,ENT-46336,2024-07-29,EMEA,,,,,1.0
3251,ENT-46337,2024-07-29,EMEA,,,,,1.0
3252,ENT-46338,2024-07-29,EMEA,,,,,1.0
3253,ENT-46339,2024-07-29,EMEA,,,,,1.0
3254,ENT-46340,2024-07-29,APAC,7.0,Passive,1.0,Positive,1.0
3255,ENT-46343,2024-07-29,EMEA,,,,,1.0
3256,ENT-46344,2024-07-29,EMEA,10.0,Promoter,0.0,Neutral,1.0
3257,ENT-46346,2024-07-29,EMEA,,,,,1.0
3258,ENT-46347,2024-07-29,EMEA,,,,,1.0
3259,ENT-46348,2024-07-29,EMEA,,,,,1.0
3260,ENT-46349,2024-07-29,AMER,10.0,Promoter,,,1.0
3261,ENT-46350,2024-07-29,EMEA,10.0,Promoter,0.358974358974359,Positive,1.0
3262,ENT-46351,2024-07-29,EMEA,,,,,1.0
3263,ENT-46352,2024-07-29,EMEA,,,,,1.0
3264,ENT-46353,2024-07-29,APAC,,,,,1.0
3265,ENT-46354,2024-07-29,EMEA,,,,,1.0
3266,ENT-46356,2024-07-29,EMEA,,,,,1.0
3267,ENT-46358,2024-07-29,EMEA,,,,,1.0
3268,ENT-46360,2024-07-29,EMEA,10.0,Promoter,,,1.0
3269,ENT-46362,2024-07-29,EMEA,,,,,1.0
3270,ENT-46363,2024-07-29,EMEA,,,,,1.0
3271,ENT-46364,2024-07-29,EMEA,,,,,1.0
3272,ENT-46366,2024-07-29,EMEA,,,,,1.0
3273,ENT-46367,2024-07-29,EMEA,,,,,1.0
3274,ENT-46368,2024-07-29,EMEA,10.0,Promoter,0.428571428571429,Positive,1.0
3275,ENT-46369,2024-07-29,EMEA,,,,,1.0
3276,ENT-46370,2024-07-29,AMER,,,,,1.0
3277,ENT-46372,2024-07-29,EMEA,,,,,1.0
3278,ENT-46373,2024-07-26,EMEA,,,,,1.0
3279,ENT-46374,2024-07-29,EMEA,10.0,Promoter,,,1.0
3280,ENT-46375,2024-07-29,EMEA,,,,,1.0
3281,ENT-46376,2024-07-29,EMEA,,,,,1.0
3282,ENT-46384,2024-07-29,EMEA,,,,,1.0
3283,ENT-46385,2024-07-29,EMEA,,,,,1.0
3284,ENT-46386,2024-07-29,AMER,,,,,1.0
3285,ENT-46391,2024-07-29,AMER,9.0,Promoter,,,1.0
3286,ENT-46392,2024-07-29,EMEA,,,,,1.0
3287,ENT-46393,2024-07-29,AMER,,,,,1.0
3288,ENT-46394,2024-07-29,EMEA,,,,,1.0
3289,ENT-46396,2024-07-29,EMEA,,,,,1.0
3290,ENT-46397,2024-07-29,EMEA,,,,,1.0
3291,ENT-46399,2024-07-29,EMEA,,,,,1.0
3292,ENT-46401,2024-07-29,EMEA,,,,,1.0
3293,ENT-46403,2024-07-29,EMEA,,,,,1.0
3294,ENT-46404,2024-07-29,AMER,,,,,1.0
3295,ENT-46406,2024-07-29,AMER,8.0,Passive,,,1.0
3296,ENT-46407,2024-07-29,EMEA,,,,,1.0
3297,ENT-46409,2024-07-29,EMEA,,,,,1.0
3298,ENT-46410,2024-07-29,AMER,,,,,1.0
3299,ENT-46411,2024-07-29,AMER,,,,,0.714285714
3300,ENT-46412,2024-07-29,EMEA,,,,,1.0
3301,ENT-46413,2024-07-29,AMER,,,,,0.5
3302,ENT-46414,2024-07-29,AMER,,,,,1.0
3303,ENT-46415,2024-07-29,AMER,,,,,1.0
3304,ENT-46416,2024-07-29,EMEA,,,,,0.0
3305,ENT-46417,2024-07-29,AMER,,,,,1.0
3306,ENT-46418,2024-07-29,AMER,,,,,1.0
3307,ENT-46420,2024-07-29,AMER,,,,,0.833333333
3308,ENT-46421,2024-07-29,APAC,,,,,1.0
3309,ENT-46423,2024-07-29,AMER,,,,,1.0
3310,ENT-46425,2024-07-29,AMER,,,,,0.636363636
3311,ENT-46426,2024-07-29,AMER,,,,,1.0
3312,ENT-46428,2024-07-29,AMER,,,,,1.0
3313,ENT-46429,2024-07-29,AMER,,,,,1.0
3314,ENT-46431,2024-07-29,AMER,,,,,1.0
3315,ENT-46432,2024-07-29,AMER,,,,,1.0
3316,ENT-46436,2024-07-29,AMER,,,,,1.0
3317,ENT-46437,2024-07-29,AMER,,,,,1.0
3318,ENT-46438,2024-07-29,AMER,,,,,1.0
3319,ENT-46439,2024-07-29,AMER,,,,,1.0
3320,ENT-46440,2024-07-29,AMER,,,,,1.0
3321,ENT-46441,2024-07-29,AMER,,,,,1.0
3322,ENT-46443,2024-07-29,AMER,,,,,1.0
3323,ENT-46444,2024-07-29,AMER,,,,,1.0
3324,ENT-46445,2024-07-29,AMER,,,,,1.0
3325,ENT-46446,2024-07-29,AMER,10.0,Promoter,,,1.0
3326,ENT-46448,2024-07-29,AMER,,,,,1.0
3327,ENT-46449,2024-07-29,EMEA,,,,,1.0
3328,ENT-46450,2024-07-29,AMER,,,,,1.0
3329,ENT-46451,2024-07-29,AMER,,,,,1.0
3330,ENT-46453,2024-07-29,AMER,,,,,1.0
3331,ENT-46454,2024-07-29,AMER,,,,,1.0
3332,ENT-46456,2024-07-29,AMER,,,,,1.0
3333,ENT-46457,2024-07-29,AMER,,,,,1.0
3334,ENT-46458,2024-07-30,AMER,,,,,1.0
3335,ENT-46459,2024-07-30,AMER,,,,,1.0
3336,ENT-46460,2024-07-30,APAC,,,,,1.0
3337,ENT-46462,2024-07-30,APAC,,,,,1.0
3338,ENT-46463,2024-07-30,APAC,,,,,1.0
3339,ENT-46464,2024-07-30,AMER,,,,,1.0
3340,ENT-46467,2024-07-30,APAC,,,,,1.0
3341,ENT-46469,2024-07-30,APAC,,,,,1.0
3342,ENT-46470,2024-07-30,APAC,,,,,1.0
3343,ENT-46471,2024-07-30,EMEA,,,,,1.0
3344,ENT-46473,2024-07-30,EMEA,10.0,Promoter,,,1.0
3345,ENT-46475,2024-07-30,EMEA,,,,,1.0
3346,ENT-46476,2024-07-30,EMEA,,,,,1.0
3347,ENT-46477,2024-07-30,EMEA,,,,,1.0
3348,ENT-46478,2024-07-30,EMEA,,,,,1.0
3349,ENT-46479,2024-07-30,EMEA,,,,,1.0
3350,ENT-46482,2024-07-30,EMEA,,,,,1.0
3351,ENT-46484,2024-07-30,EMEA,,,,,1.0
3352,ENT-46485,2024-07-30,APAC,,,,,1.0
3353,ENT-46487,2024-07-30,EMEA,,,,,1.0
3354,ENT-46488,2024-07-30,EMEA,10.0,Promoter,,,1.0
3355,ENT-46490,2024-07-30,EMEA,,,,,1.0
3356,ENT-46492,2024-07-30,EMEA,,,,,1.0
3357,ENT-46495,2024-07-30,AMER,,,,,1.0
3358,ENT-46497,2024-07-30,EMEA,,,,,0.75
3359,ENT-46499,2024-07-30,EMEA,,,,,1.0
3360,ENT-46502,2024-07-30,EMEA,,,,,1.0
3361,ENT-46503,2024-07-30,AMER,,,,,1.0
3362,ENT-46505,2024-07-30,EMEA,,,,,1.0
3363,ENT-46506,2024-07-30,EMEA,,,,,1.0
3364,ENT-46508,2024-07-30,EMEA,,,,,1.0
3365,ENT-46510,2024-07-30,EMEA,,,,,1.0
3366,ENT-46512,2024-07-30,EMEA,10.0,Promoter,,,1.0
3367,ENT-46514,2024-07-30,EMEA,10.0,Promoter,0.0,Neutral,1.0
3368,ENT-46516,2024-07-30,EMEA,9.0,Promoter,,,0.833333333
3369,ENT-46517,2024-07-30,AMER,,,,,1.0
3370,ENT-46518,2024-07-30,AMER,,,,,1.0
3371,ENT-46519,2024-07-30,EMEA,,,,,1.0
3372,ENT-46520,2024-07-30,EMEA,,,,,0.75
3373,ENT-46521,2024-07-30,EMEA,,,,,1.0
3374,ENT-46522,2024-07-30,AMER,,,,,1.0
3375,ENT-46523,2024-07-30,AMER,,,,,1.0
3376,ENT-46524,2024-07-30,EMEA,,,,,1.0
3377,ENT-46525,2024-07-30,EMEA,,,,,0.777777778
3378,ENT-46527,2024-07-30,AMER,,,,,1.0
3379,ENT-46528,2024-07-30,EMEA,9.0,Promoter,0.0,Neutral,1.0
3380,ENT-46529,2024-07-30,EMEA,,,,,1.0
3381,ENT-46530,2024-07-30,EMEA,10.0,Promoter,,,1.0
3382,ENT-46531,2024-07-30,AMER,,,,,1.0
3383,ENT-46532,2024-07-30,EMEA,,,,,1.0
3384,ENT-46533,2024-07-30,EMEA,,,,,1.0
3385,ENT-46535,2024-07-30,EMEA,10.0,Promoter,,,1.0
3386,ENT-46537,2024-07-30,EMEA,,,,,1.0
3387,ENT-46538,2024-07-30,EMEA,,,,,1.0
3388,ENT-46539,2024-07-30,AMER,,,,,1.0
3389,ENT-46541,2024-07-30,AMER,,,,,1.0
3390,ENT-46542,2024-07-30,EMEA,,,,,1.0
3391,ENT-46543,2024-07-30,AMER,,,,,1.0
3392,ENT-46544,2024-07-30,EMEA,,,,,1.0
3393,ENT-46546,2024-07-30,AMER,,,,,1.0
3394,ENT-46547,2024-07-30,EMEA,,,,,1.0
3395,ENT-46548,2024-07-30,EMEA,,,,,1.0
3396,ENT-46549,2024-07-30,EMEA,5.0,Detractor,0.105263157894737,Positive,1.0
3397,ENT-46550,2024-07-30,APAC,,,,,1.0
3398,ENT-46552,2024-07-30,AMER,,,,,1.0
3399,ENT-46553,2024-07-30,AMER,,,,,1.0
3400,ENT-46554,2024-07-30,EMEA,,,,,1.0
3401,ENT-46555,2024-07-30,AMER,,,,,1.0
3402,ENT-46557,2024-07-30,EMEA,7.0,Passive,,,1.0
3403,ENT-46558,2024-07-30,AMER,,,,,1.0
3404,ENT-46559,2024-07-30,AMER,,,,,1.0
3405,ENT-46560,2024-07-30,EMEA,,,,,1.0
3406,ENT-46561,2024-07-30,EMEA,10.0,Promoter,0.333333333333333,Positive,1.0
3407,ENT-46563,2024-07-30,AMER,,,,,1.0
3408,ENT-46564,2024-07-30,EMEA,,,,,1.0
3409,ENT-46565,2024-07-30,AMER,9.0,Promoter,,,1.0
3410,ENT-46566,2024-07-30,AMER,,,,,1.0
3411,ENT-46567,2024-07-30,AMER,,,,,1.0
3412,ENT-46568,2024-07-30,AMER,,,,,1.0
3413,ENT-46569,2024-07-30,EMEA,,,,,1.0
3414,ENT-46571,2024-07-30,AMER,,,,,1.0
3415,ENT-46572,2024-07-30,AMER,,,,,1.0
3416,ENT-46573,2024-07-30,AMER,,,,,1.0
3417,ENT-46575,2024-07-30,EMEA,,,,,1.0
3418,ENT-46576,2024-07-30,AMER,,,,,1.0
3419,ENT-46577,2024-07-30,AMER,,,,,1.0
3420,ENT-46578,2024-07-30,AMER,,,,,0.5
3421,ENT-46580,2024-07-30,AMER,,,,,1.0
3422,ENT-46581,2024-07-30,AMER,,,,,1.0
3423,ENT-46582,2024-07-30,AMER,7.0,Passive,0.0303030303030303,Positive,1.0
3424,ENT-46584,2024-07-30,AMER,,,,,1.0
3425,ENT-46585,2024-07-30,EMEA,,,,,1.0
3426,ENT-46587,2024-07-30,AMER,,,,,1.0
3427,ENT-46588,2024-07-30,AMER,,,,,1.0
3428,ENT-46589,2024-07-30,AMER,,,,,1.0
3429,ENT-46590,2024-07-30,AMER,,,,,1.0
3430,ENT-46591,2024-07-30,AMER,,,,,0.666666667
3431,ENT-46592,2024-07-30,AMER,,,,,1.0
3432,ENT-46593,2024-07-30,AMER,,,,,1.0
3433,ENT-46594,2024-07-30,AMER,,,,,1.0
3434,ENT-46596,2024-07-30,AMER,,,,,1.0
3435,ENT-46598,2024-07-30,AMER,,,,,0.857142857
3436,ENT-46599,2024-07-30,AMER,,,,,1.0
3437,ENT-46600,2024-07-30,EMEA,,,,,1.0
3438,ENT-46601,2024-07-31,AMER,,,,,1.0
3439,ENT-46602,2024-07-31,AMER,10.0,Promoter,,,1.0
3440,ENT-46603,2024-07-31,APAC,,,,,1.0
3441,ENT-46607,2024-07-31,APAC,,,,,1.0
3442,ENT-46608,2024-07-31,APAC,,,,,1.0
3443,ENT-46610,2024-07-31,APAC,,,,,1.0
3444,ENT-46611,2024-07-31,EMEA,,,,,1.0
3445,ENT-46612,2024-07-31,EMEA,10.0,Promoter,,,1.0
3446,ENT-46613,2024-07-31,AMER,,,,,1.0
3447,ENT-46614,2024-07-31,APAC,,,,,1.0
3448,ENT-46615,2024-07-31,AMER,,,,,1.0
3449,ENT-46616,2024-07-31,EMEA,10.0,Promoter,0.5,Positive,1.0
3450,ENT-46617,2024-07-31,APAC,,,,,1.0
3451,ENT-46618,2024-07-31,EMEA,,,,,1.0
3452,ENT-46619,2024-07-31,EMEA,,,,,1.0
3453,ENT-46621,2024-07-31,AMER,,,,,1.0
3454,ENT-46622,2024-07-31,EMEA,,,,,1.0
3455,ENT-46623,2024-07-31,EMEA,,,,,1.0
3456,ENT-46624,2024-07-31,EMEA,,,,,1.0
3457,ENT-46625,2024-07-31,EMEA,,,,,1.0
3458,ENT-46628,2024-07-31,AMER,,,,,1.0
3459,ENT-46630,2024-07-21,EMEA,,,,,0.0
3460,ENT-46631,2024-07-31,EMEA,,,,,1.0
3461,ENT-46632,2024-07-31,EMEA,,,,,1.0
3462,ENT-46633,2024-07-31,EMEA,,,,,1.0
3463,ENT-46634,2024-07-31,EMEA,,,,,1.0
3464,ENT-46635,2024-07-31,EMEA,,,,,1.0
3465,ENT-46636,2024-07-31,EMEA,,,,,1.0
3466,ENT-46637,2024-07-31,EMEA,,,,,1.0
3467,ENT-46638,2024-07-31,EMEA,9.0,Promoter,-0.166666666666667,Negative,1.0
3468,ENT-46639,2024-07-31,EMEA,10.0,Promoter,,,1.0
3469,ENT-46640,2024-07-31,EMEA,,,,,1.0
3470,ENT-46641,2024-07-31,EMEA,10.0,Promoter,0.333333333333333,Positive,1.0
3471,ENT-46642,2024-07-31,EMEA,,,,,1.0
3472,ENT-46643,2024-07-31,EMEA,,,,,1.0
3473,ENT-46644,2024-07-31,EMEA,,,,,1.0
3474,ENT-46645,2024-07-31,EMEA,,,,,1.0
3475,ENT-46646,2024-07-31,EMEA,,,,,1.0
3476,ENT-46647,2024-07-31,EMEA,,,,,1.0
3477,ENT-46648,2024-07-31,EMEA,,,,,1.0
3478,ENT-46651,2024-07-31,EMEA,,,,,1.0
3479,ENT-46652,2024-07-31,EMEA,,,,,1.0
3480,ENT-46653,2024-07-31,EMEA,10.0,Promoter,,,1.0
3481,ENT-46654,2024-07-31,EMEA,,,,,1.0
3482,ENT-46655,2024-07-31,EMEA,,,,,1.0
3483,ENT-46656,2024-07-31,EMEA,,,,,1.0
3484,ENT-46657,2024-07-31,EMEA,,,,,1.0
3485,ENT-46658,2024-07-31,EMEA,9.0,Promoter,,,0.0
3486,ENT-46659,2024-07-31,EMEA,,,,,1.0
3487,ENT-46661,2024-07-31,EMEA,,,,,1.0
3488,ENT-46663,2024-07-31,EMEA,,,,,1.0
3489,ENT-46664,2024-07-31,EMEA,,,,,1.0
3490,ENT-46665,2024-07-31,EMEA,10.0,Promoter,0.444444444444444,Positive,1.0
3491,ENT-46666,2024-07-31,EMEA,5.0,Detractor,0.111111111111111,Positive,1.0
3492,ENT-46667,2024-07-31,EMEA,6.0,Detractor,,,1.0
3493,ENT-46668,2024-07-31,AMER,,,,,1.0
3494,ENT-46669,2024-07-31,EMEA,,,,,0.863636364
3495,ENT-46670,2024-07-30,EMEA,,,,,1.0
3496,ENT-46672,2024-07-31,EMEA,,,,,1.0
3497,ENT-46675,2024-07-31,EMEA,8.0,Passive,,,1.0
3498,ENT-46676,2024-07-31,EMEA,10.0,Promoter,1.0,Positive,1.0
3499,ENT-46679,2024-07-31,AMER,10.0,Promoter,,,1.0
3500,ENT-46680,2024-07-31,AMER,,,,,0.8
3501,ENT-46681,2024-07-31,EMEA,,,,,1.0
3502,ENT-46682,2024-07-31,AMER,10.0,Promoter,,,1.0
3503,ENT-46683,2024-07-31,EMEA,10.0,Promoter,,,1.0
3504,ENT-46684,2024-07-31,EMEA,,,,,1.0
3505,ENT-46685,2024-07-31,EMEA,,,,,1.0
3506,ENT-46686,2024-07-31,AMER,,,,,1.0
3507,ENT-46687,2024-07-31,EMEA,10.0,Promoter,0.5,Positive,1.0
3508,ENT-46688,2024-07-31,EMEA,,,,,1.0
3509,ENT-46689,2024-07-31,AMER,,,,,1.0
3510,ENT-46690,2024-07-31,EMEA,,,,,1.0
3511,ENT-46691,2024-07-31,EMEA,10.0,Promoter,,,1.0
3512,ENT-46692,2024-07-31,EMEA,,,,,0.714285714
3513,ENT-46693,2024-07-31,AMER,,,,,1.0
3514,ENT-46694,2024-07-31,AMER,,,,,1.0
3515,ENT-46696,2024-07-31,EMEA,,,,,0.846153846
3516,ENT-46697,2024-07-31,EMEA,,,,,1.0
3517,ENT-46698,2024-07-31,AMER,10.0,Promoter,0.2,Positive,1.0
3518,ENT-46699,2024-07-31,APAC,,,,,0.833333333
3519,ENT-46700,2024-07-31,AMER,10.0,Promoter,0.0,Neutral,1.0
3520,ENT-46701,2024-07-31,AMER,,,,,1.0
3521,ENT-46704,2024-07-31,EMEA,8.0,Passive,,,0.5
3522,ENT-46705,2024-07-31,AMER,,,,,1.0
3523,ENT-46706,2024-07-31,EMEA,,,,,0.866666667
3524,ENT-46707,2024-07-31,AMER,,,,,1.0
3525,ENT-46708,2024-07-31,AMER,,,,,1.0
3526,ENT-46709,2024-07-31,EMEA,,,,,1.0
3527,ENT-46710,2024-07-31,EMEA,,,,,1.0
3528,ENT-46711,2024-07-25,AMER,,,,,1.0
3529,ENT-46713,2024-07-31,AMER,,,,,1.0
3530,ENT-46715,2024-07-31,AMER,,,,,1.0
3531,ENT-46716,2024-07-31,AMER,,,,,1.0
3532,ENT-46718,2024-07-31,AMER,10.0,Promoter,,,1.0
3533,ENT-46721,2024-07-31,AMER,,,,,1.0
3534,ENT-46722,2024-07-31,AMER,,,,,1.0
3535,ENT-46723,2024-07-31,AMER,,,,,1.0
3536,ENT-46724,2024-07-31,AMER,10.0,Promoter,0.75,Positive,1.0
3537,ENT-46726,2024-07-31,EMEA,,,,,1.0
3538,ENT-46727,2024-07-30,AMER,,,,,1.0
3539,ENT-46728,2024-07-31,AMER,,,,,1.0
3540,ENT-46730,2024-07-31,AMER,,,,,1.0
3541,ENT-46731,2024-07-31,AMER,,,,,1.0
3542,ENT-46732,2024-07-31,AMER,10.0,Promoter,,,1.0
3543,ENT-46734,2024-07-30,AMER,,,,,1.0
3544,ENT-46735,2024-07-31,AMER,,,,,1.0
3545,ENT-46736,2024-07-31,AMER,,,,,1.0
3546,ENT-46738,2024-07-31,EMEA,,,,,0.6
3547,ENT-46741,2024-07-31,AMER,,,,,1.0
3548,ENT-46742,2024-07-31,AMER,,,,,1.0
3549,ENT-46744,2024-07-31,AMER,,,,,0.75
3550,ENT-46745,2024-07-31,AMER,,,,,1.0
3551,ENT-46746,2024-07-31,AMER,,,,,0.857142857
3552,ENT-46747,2024-07-31,AMER,,,,,1.0
3553,ENT-46748,2024-07-31,AMER,,,,,0.5
3554,ENT-46749,2024-07-31,AMER,,,,,1.0
3555,ENT-46751,2024-07-31,AMER,,,,,1.0
3556,ENT-46752,2024-07-31,AMER,,,,,1.0
3557,ENT-46753,2024-07-31,APAC,,,,,1.0
3558,ENT-46755,2024-08-01,APAC,,,,,1.0
3559,ENT-46756,2024-08-01,EMEA,,,,,1.0
3560,ENT-46758,2024-08-01,AMER,,,,,1.0
3561,ENT-46759,2024-08-01,APAC,,,,,1.0
3562,ENT-46761,2024-08-01,EMEA,10.0,Promoter,,,1.0
3563,ENT-46763,2024-08-01,EMEA,10.0,Promoter,,,1.0
3564,ENT-46764,2024-08-01,EMEA,,,,,1.0
3565,ENT-46765,2024-08-01,APAC,,,,,1.0
3566,ENT-46766,2024-08-01,APAC,,,,,1.0
3567,ENT-46767,2024-08-01,EMEA,,,,,1.0
3568,ENT-46768,2024-08-01,EMEA,,,,,1.0
3569,ENT-46769,2024-08-01,EMEA,,,,,1.0
3570,ENT-46771,2024-08-01,EMEA,,,,,1.0
3571,ENT-46772,2024-08-01,EMEA,10.0,Promoter,,,1.0
3572,ENT-46773,2024-08-01,EMEA,,,,,1.0
3573,ENT-46774,2024-08-01,EMEA,,,,,1.0
3574,ENT-46775,2024-08-01,EMEA,,,,,1.0
3575,ENT-46776,2024-08-01,EMEA,10.0,Promoter,,,1.0
3576,ENT-46777,2024-08-01,EMEA,,,,,1.0
3577,ENT-46778,2024-08-01,EMEA,,,,,1.0
3578,ENT-46779,2024-08-01,EMEA,,,,,1.0
3579,ENT-46780,2024-08-01,EMEA,,,,,1.0
3580,ENT-46781,2024-08-01,EMEA,8.0,Passive,-0.2,Negative,1.0
3581,ENT-46782,2024-08-01,EMEA,,,,,1.0
3582,ENT-46783,2024-08-01,EMEA,,,,,1.0
3583,ENT-46784,2024-08-01,EMEA,,,,,1.0
3584,ENT-46785,2024-08-01,EMEA,10.0,Promoter,,,0.666666667
3585,ENT-46786,2024-08-01,EMEA,,,,,1.0
3586,ENT-46787,2024-08-01,EMEA,,,,,1.0
3587,ENT-46788,2024-08-01,EMEA,10.0,Promoter,,,1.0
3588,ENT-46789,2024-08-01,EMEA,,,,,1.0
3589,ENT-46790,2024-08-01,APAC,10.0,Promoter,0.2,Positive,1.0
3590,ENT-46792,2024-08-01,EMEA,,,,,1.0
3591,ENT-46793,2024-08-01,EMEA,,,,,1.0
3592,ENT-46794,2024-08-01,EMEA,,,,,1.0
3593,ENT-46795,2024-08-01,EMEA,10.0,Promoter,0.666666666666667,Positive,1.0
3594,ENT-46796,2024-08-01,EMEA,,,,,1.0
3595,ENT-46797,2024-08-01,EMEA,,,,,1.0
3596,ENT-46798,2024-08-01,EMEA,,,,,0.0
3597,ENT-46799,2024-08-01,AMER,,,,,1.0
3598,ENT-46801,2024-08-01,EMEA,,,,,1.0
3599,ENT-46802,2024-08-01,AMER,10.0,Promoter,1.0,Positive,1.0
3600,ENT-46804,2024-08-01,AMER,,,,,1.0
3601,ENT-46805,2024-08-01,APAC,,,,,1.0
3602,ENT-46806,2024-08-01,EMEA,,,,,1.0
3603,ENT-46808,2024-08-01,AMER,10.0,Promoter,,,1.0
3604,ENT-46809,2024-08-01,EMEA,,,,,1.0
3605,ENT-46810,2024-08-01,AMER,,,,,1.0
3606,ENT-46811,2024-08-01,EMEA,,,,,1.0
3607,ENT-46812,2024-08-01,AMER,,,,,1.0
3608,ENT-46813,2024-08-01,EMEA,,,,,1.0
3609,ENT-46814,2024-08-01,EMEA,,,,,1.0
3610,ENT-46815,2024-08-01,AMER,,,,,1.0
3611,ENT-46816,2024-08-01,EMEA,,,,,1.0
3612,ENT-46817,2024-08-01,EMEA,,,,,1.0
3613,ENT-46818,2024-08-01,AMER,10.0,Promoter,,,1.0
3614,ENT-46820,2024-08-01,AMER,,,,,1.0
3615,ENT-46821,2024-08-01,AMER,,,,,1.0
3616,ENT-46822,2024-08-01,AMER,,,,,1.0
3617,ENT-46824,2024-08-01,EMEA,,,,,1.0
3618,ENT-46825,2024-08-01,AMER,,,,,1.0
3619,ENT-46826,2024-08-01,EMEA,,,,,1.0
3620,ENT-46827,2024-08-01,EMEA,8.0,Passive,-0.153846153846154,Negative,1.0
3621,ENT-46828,2024-08-01,EMEA,,,,,0.75
3622,ENT-46830,2024-08-01,AMER,,,,,1.0
3623,ENT-46831,2024-08-01,AMER,,,,,1.0
3624,ENT-46832,2024-08-01,EMEA,,,,,0.8
3625,ENT-46834,2024-08-01,EMEA,9.0,Promoter,,,1.0
3626,ENT-46835,2024-08-01,EMEA,10.0,Promoter,,,1.0
3627,ENT-46836,2024-08-01,EMEA,,,,,1.0
3628,ENT-46837,2024-08-01,EMEA,,,,,1.0
3629,ENT-46838,2024-08-01,AMER,,,,,1.0
3630,ENT-46840,2024-08-01,AMER,,,,,1.0
3631,ENT-46841,2024-08-01,AMER,,,,,1.0
3632,ENT-46842,2024-08-01,AMER,,,,,1.0
3633,ENT-46843,2024-08-01,EMEA,,,,,1.0
3634,ENT-46844,2024-07-30,AMER,,,,,1.0
3635,ENT-46845,2024-08-01,AMER,,,,,1.0
3636,ENT-46846,2024-08-01,AMER,,,,,1.0
3637,ENT-46848,2024-08-01,AMER,,,,,1.0
3638,ENT-46849,2024-08-01,AMER,,,,,0.5
3639,ENT-46850,2024-08-01,AMER,,,,,1.0
